"TOA5","Texas_A&M","CR1000X","23029","CR1000X.Std.05.01","CPU:144937 Texas A&M.CR1X","26106","Table10"
"TIMESTAMP","RECORD","AWS","AWD","SIG","Gust","AvgAT","AvgRH","AvgBP","AvgSR","RNTtl","RNDAY","LTemp","Batt"
"TS","RN","m/sec","Deg","Deg","m/sec","Deg_C","%RH","mbar","Wm2","Inch","Inch","Deg_C","Vdc"
"","","WVc","WVc","WVc","Max","Avg","Avg","Avg","Avg","Tot","Smp","Max","Min"
"2021-10-07 16:50:00",0,1.28,147,18.27,1.783,32.13,33.17,804,439.5,0,0,37.11,13.03
"2021-10-07 17:00:00",1,1.65,159.1,27.83,3.649,31.96,32.97,1003,417.6,0,0,36.86,12.9
"2021-10-07 17:10:00",2,2.051,171.5,32.98,3.916,31.82,32.77,1005,384.7,0,0,35.97,0
"2021-10-07 17:20:00",3,1.625,166,32.42,2.85,31.78,33.01,980,338.9,0,0,34.82,12.87
"2021-10-07 17:30:00",4,1.088,158.6,31.77,2.316,31.7,33.05,1005,313.4,0,0,34.65,12.86
"2021-10-07 17:40:00",5,1.28,165.2,25.9,2.85,31.77,32.98,1005,278.5,0,0,34.46,12.85
"2021-10-07 17:50:00",6,1.514,168.7,22.66,2.85,31.42,33.01,1005,240.7,0,0,34.23,12.84
"2021-10-07 18:00:00",7,1.433,158.4,25.61,3.383,31.07,33.28,1005,203,0,0,34.17,12.83
"2021-10-07 18:10:00",8,1.234,158.1,23.73,2.05,30.57,33.77,1005,166.4,0,0,34.05,12.82
"2021-10-07 18:20:00",9,1.133,161.8,21,2.316,30.27,34.39,1005,131.4,0,0,33.81,12.81
"2021-10-07 18:30:00",10,1.166,163.5,24.89,3.116,29.75,35.11,1005,98.1,0,0,33.45,12.8
"2021-10-07 18:40:00",11,1.069,156.4,24.79,2.05,29.16,35.99,1005,67.04,0,0,33,12.79
"2021-10-07 18:50:00",12,0.73,154.6,21.64,2.05,28.46,36.99,1005,32.42,0,0,32.42,12.77
"2021-10-07 19:00:00",13,0.602,155.2,16.31,1.25,27.81,37.94,1005,10.8,0,0,31.73,12.76
"2021-10-07 19:10:00",14,0.244,157.8,8.81,1.25,27.01,39.07,1005,4.267,0,0,30.91,12.74
"2021-10-07 19:20:00",15,0.302,146,12.84,0.833,26.32,40.1,1006,1.151,0,0,30,0
"2021-10-07 19:30:00",16,0.022,134.9,6.486,0.417,25.76,39.25,"NAN",0.108,0,0,28.52,0
"2021-10-07 19:40:00",17,0.347,154.7,12.88,1.783,25.49,42.97,1006,0.065,0,0,27.74,12.7
"2021-10-07 19:50:00",18,0.248,130.5,27.05,2.05,25.22,44.18,1006,0.059,0,0,27.05,12.68
"2021-10-07 20:00:00",19,0.204,132.9,14.9,0.833,25.17,45.17,1006,0.057,0,0,26.42,12.67
"2021-10-07 20:10:00",20,0.472,169.6,41.12,1.783,25.13,45.99,1006,0.058,0,0,25.91,12.65
"2021-10-07 20:20:00",21,0.181,150.4,15.98,1.25,25.27,46.54,1006,0.052,0,0,25.47,12.64
"2021-10-07 20:30:00",22,0.037,127.5,9.06,0.417,25.02,47.14,1006,0.053,0,0,25.11,12.62
"2021-10-07 20:40:00",23,0.372,165.4,32.48,1.516,24.77,47.95,1006,0.054,0,0,24.78,12.61
"2021-10-07 20:50:00",24,0.315,178,29.77,1.516,24.84,48.57,1006,0.052,0,0,24.47,12.6
"2021-10-07 21:00:00",25,0.058,61.35,16.46,0.833,24.66,49.09,1006,0.049,0,0,24.21,12.6
"2021-10-07 21:10:00",26,0.083,193.8,23.53,0.417,24.3,49.89,1006,0.051,0,0,23.96,12.59
"2021-10-07 21:20:00",27,0.096,163.7,11.55,0.833,24.2,50.59,1006,0.052,0,0,23.7,12.58
"2021-10-07 21:30:00",28,0.112,160.5,15.01,1.25,24.07,51.19,1006,0.052,0,0,23.46,12.57
"2021-10-07 21:40:00",29,0.292,181.9,24.14,1.25,24.09,51.82,1006,0.054,0,0,23.22,12.56
"2021-10-07 21:50:00",30,0.067,210.4,8.17,0.833,24.17,52.13,1006,0.05,0,0,23.02,12.56
"2021-10-07 22:00:00",31,0.071,61.47,20.12,0.833,24.02,52.55,1006,0.049,0,0,22.85,12.55
"2021-10-07 22:10:00",32,0.079,196.8,11.73,0.833,23.77,53.08,1006,0.05,0,0,22.7,12.55
"2021-10-07 22:20:00",33,0.181,194.2,21.5,1.25,23.61,53.59,1006,0.049,0,0,22.52,12.54
"2021-10-07 22:30:00",34,0.365,122.2,23.49,1.783,23.46,54.23,1006,0.051,0,0,22.36,12.53
"2021-10-07 22:40:00",35,0.179,186.7,23.45,1.25,23.32,54.76,1006,0.051,0,0,22.2,12.53
"2021-10-07 22:50:00",36,0.144,206.7,12.98,1.25,23.18,55.41,1006,0.049,0,0,22.04,12.52
"2021-10-07 23:00:00",37,0.11,159.1,8.36,0.833,23.05,55.91,1006,0.049,0,0,21.88,12.51
"2021-10-07 23:10:00",38,0.244,185.7,11.34,1.25,22.65,56.64,1007,0.05,0,0,21.72,12.51
"2021-10-07 23:20:00",39,0.123,172.3,10.45,0.833,22.34,57.43,1007,0.05,0,0,21.53,12.5
"2021-10-07 23:30:00",40,0.29,193.9,12.45,1.516,22.07,58.33,1007,0.052,0,0,21.33,12.49
"2021-10-07 23:40:00",41,0.863,168.2,21.26,2.05,22.01,58.97,1007,0.051,0,0,21.11,12.49
"2021-10-07 23:50:00",42,0.8,157.5,24.68,1.516,21.63,59.89,1007,0.051,0,0,20.9,12.48
"2021-10-08 00:00:00",43,0.668,156.9,16.58,1.516,21.3,60.93,1007,0.051,0,0,20.66,12.48
"2021-10-08 00:10:00",44,0.408,146.7,16.68,1.516,20.97,61.92,1007,0.051,0,0,20.41,12.47
"2021-10-08 00:20:00",45,0.523,157.8,11.23,1.25,20.62,62.94,1007,0.05,0,0,20.16,12.46
"2021-10-08 00:30:00",46,0.862,151.6,15.95,1.516,20.37,63.94,1007,0.052,0,0,19.92,12.46
"2021-10-08 00:40:00",47,1.158,162.2,24.59,2.316,20.34,65.03,1007,0.056,0,0,19.69,12.45
"2021-10-08 00:50:00",48,1.321,165.5,23.32,2.583,20.88,65.59,1006,0.051,0,0,19.49,12.44
"2021-10-08 01:00:00",49,0.995,162.1,19.7,2.05,21.06,65.98,1006,0.049,0,0,19.37,12.44
"2021-10-08 01:10:00",50,0.923,163,17.3,1.783,20.97,66.74,1007,0.049,0,0,19.32,12.43
"2021-10-08 01:20:00",51,1.081,167.9,19.12,2.85,20.8,67.55,1007,0.049,0,0,19.3,12.43
"2021-10-08 01:30:00",52,1.23,168.7,23.78,2.05,20.63,68.45,1007,0.05,0,0,19.26,12.42
"2021-10-08 01:40:00",53,1.155,170.4,24.03,2.583,20.57,69.27,1007,0.048,0,0,19.21,12.41
"2021-10-08 01:50:00",54,1.411,178.8,22.36,2.583,20.5,70.13,1007,0.051,0,0,19.17,12.41
"2021-10-08 02:00:00",55,1.244,179.6,16.5,2.316,20.58,70.78,1007,0.048,0,0,19.12,12.4
"2021-10-08 02:10:00",56,1.231,179.5,21.22,2.05,20.53,71.46,1007,0.047,0,0,19.1,12.4
"2021-10-08 02:20:00",57,1.48,186.7,20.57,2.583,20.48,72.3,1007,0.049,0,0,19.1,12.39
"2021-10-08 02:30:00",58,1.207,192.7,16.11,2.05,20.47,72.85,1007,0.046,0,0,19.11,12.39
"2021-10-08 02:40:00",59,1.087,185,17.51,2.05,20.17,73.58,1007,0.045,0,0,19.11,12.38
"2021-10-08 02:50:00",60,0.651,174.4,12.96,1.516,19.81,74.52,1007,0.047,0,0,19.05,12.37
"2021-10-08 03:00:00",61,0.802,173.3,18.06,2.05,19.6,75.37,1007,0.049,0,0,18.93,12.37
"2021-10-08 03:10:00",62,0.917,177.7,15.86,2.05,19.46,76.1,1007,0.049,0,0,18.79,12.36
"2021-10-08 03:20:00",63,0.77,163.5,19.93,1.783,19.39,76.84,1007,0.049,0,0,18.66,12.36
"2021-10-08 03:30:00",64,0.478,159.1,12.35,1.516,19.34,77.46,1007,0.047,0,0,18.54,12.35
"2021-10-08 03:40:00",65,0.696,153.4,12.24,1.25,19.31,78.18,1007,0.048,0,0,18.45,12.34
"2021-10-08 03:50:00",66,0.367,156.3,11.47,1.25,19.26,78.68,1007,0.046,0,0,18.37,12.34
"2021-10-08 04:00:00",67,0.725,173.3,14.99,1.783,19.16,79.42,1007,0.048,0,0,18.3,12.33
"2021-10-08 04:10:00",68,1.144,194.9,14.06,1.783,19.2,80.1,1007,0.048,0,0,18.23,12.32
"2021-10-08 04:20:00",69,0.542,167.9,11.23,1.25,19.21,80.5,1007,0.044,0,0,18.17,12.32
"2021-10-08 04:30:00",70,0.383,160.8,13.51,1.25,19.04,81.1,1007,0.046,0,0,18.14,12.31
"2021-10-08 04:40:00",71,0.148,144.9,6.015,0.833,18.91,81.7,1007,0.046,0,0,18.1,12.3
"2021-10-08 04:50:00",72,0.167,156.4,8.49,0.833,18.73,82.3,1007,0.045,0,0,18.07,12.3
"2021-10-08 05:00:00",73,0.175,179.5,5.448,1.25,18.7,82.9,1007,0.046,0,0,18.02,12.29
"2021-10-08 05:10:00",74,0.042,169.8,3.476,0.417,18.6,83.4,1007,0.046,0,0,17.98,12.29
"2021-10-08 05:20:00",75,0.229,157.5,8.15,0.833,18.51,83.9,1007,0.046,0,0,17.92,12.28
"2021-10-08 05:30:00",76,0.265,154.6,5.702,0.833,18.5,84.3,1007,0.043,0,0,17.86,12.28
"2021-10-08 05:40:00",77,0.281,149.8,5.425,0.833,18.42,84.8,1007,0.045,0,0,17.83,12.27
"2021-10-08 05:50:00",78,0.369,151.4,7.347,0.833,18.33,85.3,1007,0.044,0,0,17.8,12.26
"2021-10-08 06:00:00",79,0.248,163.6,4.9,0.833,18.33,85.7,1007,0.046,0,0,17.76,12.26
"2021-10-08 06:10:00",80,0.029,162.1,2.329,0.417,18.3,86.1,1007,0.045,0,0,17.73,12.25
"2021-10-08 06:20:00",81,0.017,155.4,2.767,0.417,18.29,86.4,1007,0.045,0,0,17.69,12.25
"2021-10-08 06:30:00",82,0.029,176.2,1.527,0.417,18.27,86.8,1007,0.045,0,0,17.64,12.24
"2021-10-08 06:40:00",83,0,0,0,0,18.13,87.1,1007,0.045,0,0,17.61,12.23
"2021-10-08 06:50:00",84,0,0,0,0,18.13,87.6,1008,0.048,0,0,17.57,12.23
"2021-10-08 07:00:00",85,0,0,0,0,18.19,87.9,1008,0.068,0,0,17.53,12.22
"2021-10-08 07:10:00",86,0.067,190,3.224,0.833,18.33,88,1008,0.381,0,0,17.5,12.22
"2021-10-08 07:20:00",87,0.062,187,0.991,0.417,18.11,88.2,1008,1.956,0,0,17.48,12.21
"2021-10-08 07:30:00",88,0.056,172,2.665,0.417,17.82,88.8,1008,5.802,0,0,17.44,12.2
"2021-10-08 07:40:00",89,0.125,157.3,0.858,0.833,17.84,89.1,1008,12,0,0,17.38,12.2
"2021-10-08 07:50:00",90,0.121,141,2.874,0.833,17.9,89.4,1008,18.42,0,0,17.33,12.19
"2021-10-08 08:00:00",91,0.21,133.7,2.181,0.833,18.16,89.5,1008,24.16,0,0,17.36,12.19
"2021-10-08 08:10:00",92,0.025,155.2,0.528,0.417,18.34,89.5,1008,30.58,0,0,17.46,12.18
"2021-10-08 08:20:00",93,0.206,177.1,6.599,1.25,18.72,89.9,1008,104.5,0,0,17.67,12.18
"2021-10-08 08:30:00",94,0.926,211.5,19.01,1.783,19.75,89.2,1008,110.4,0,0,18.21,12.21
"2021-10-08 08:40:00",95,1.079,226.3,14.75,1.783,20.32,88.8,1008,172.5,0,0,18.85,12.3
"2021-10-08 08:50:00",96,1.709,234,18.55,4.183,20.95,88.3,1009,205,0,0,19.54,12.39
"2021-10-08 09:00:00",97,2.11,223.8,20.73,3.383,21.47,87.8,1009,238,0,0,20.19,12.48
"2021-10-08 09:10:00",98,1.934,222.5,19.54,3.383,21.84,87.4,1009,274.1,0,0,20.83,12.55
"2021-10-08 09:20:00",99,2.186,225.4,19.31,3.116,22.28,86.8,1009,310.3,0,0,21.53,12.64
"2021-10-08 09:30:00",100,2.126,221.2,19.76,3.649,22.61,86.1,1009,345.5,0,0,22.28,12.7
"2021-10-08 09:40:00",101,2.441,250.9,20.23,3.649,23.01,85.4,1009,380.1,0,0,23.06,12.76
"2021-10-08 09:50:00",102,2.288,239.7,19.65,3.649,23.27,84.7,1009,414.5,0,0,23.83,12.84
"2021-10-08 10:00:00",103,2.162,219.5,23.81,4.449,23.78,83.6,1009,448.5,0,0,24.64,12.86
"2021-10-08 10:10:00",104,2.255,227.1,16.96,3.649,24.08,82.6,1009,481.1,0,0,25.35,12.88
"2021-10-08 10:20:00",105,2.359,205.1,24.26,4.183,24.53,81.4,1009,513.3,0,0,26,12.91
"2021-10-08 10:30:00",106,2.141,198.1,20.89,3.649,24.92,80.2,1009,543.7,0,0,26.61,12.94
"2021-10-08 10:40:00",107,1.832,200.1,30.14,3.116,25.5,78.82,1009,572.4,0,0,27.26,12.96
"2021-10-08 10:50:00",108,2.041,201.1,27.74,3.649,26.08,77.07,1009,600.5,0,0,27.94,12.99
"2021-10-08 11:00:00",109,2.018,176,24.35,4.183,26.36,75.76,1009,626.7,0,0,28.52,13.02
"2021-10-08 11:10:00",110,2.15,190.6,27.66,4.982,26.87,73.73,1009,651.9,0,0,29.14,13.01
"2021-10-08 11:20:00",111,2.768,191.4,24.21,4.982,27.17,71.76,1009,670.7,0,0,29.65,12.99
"2021-10-08 11:30:00",112,2.207,179.5,34.22,4.449,27.5,69.96,1009,694.3,0,0,30.09,13.04
"2021-10-08 11:40:00",113,1.728,153.1,35.23,3.383,28.36,67.62,1009,716.6,0,0,30.65,13.13
"2021-10-08 11:50:00",114,2.352,178.5,27.68,4.449,28.62,65.01,1008,733.9,0,0,31.22,13.1
"2021-10-08 12:00:00",115,2.828,193.2,27.4,5.249,28.46,63.15,1008,749.9,0,0,31.64,13.07
"2021-10-08 12:10:00",116,1.875,166.2,34.72,3.649,28.61,61.38,1008,769,0,0,31.99,13.15
"2021-10-08 12:20:00",117,2.007,159.2,37.46,6.582,29.48,58.8,1008,781.7,0,0,32.35,13.21
"2021-10-08 12:30:00",118,2.228,188.6,39.36,4.183,29.54,56.24,1008,791.7,0,0,32.59,13.17
"2021-10-08 12:40:00",119,2.295,180,36.67,4.716,30.07,53.75,1008,805,0,0,32.75,13.22
"2021-10-08 12:50:00",120,1.866,190.4,34.42,3.383,30.02,51.57,1008,810,0,0,32.85,13.25
"2021-10-08 13:00:00",121,1.705,161,56.4,3.383,30.49,49.64,1008,812,0,0,33,13.31
"2021-10-08 13:10:00",122,2.198,163.3,49.74,4.183,30.77,47.26,1007,824,0,0,33.25,13.31
"2021-10-08 13:20:00",123,1.607,159.1,37.69,4.183,31.02,45.37,1007,826,0,0,33.54,13.39
"2021-10-08 13:30:00",124,2.094,184.2,27.55,4.183,31.28,42.93,1007,825,0,0,33.96,13.35
"2021-10-08 13:40:00",125,1.574,160.8,30.88,3.116,31.23,41.47,1007,826,0,0,34.42,13.38
"2021-10-08 13:50:00",126,1.513,146.5,36.31,3.649,31.79,39.54,1007,823,0,0,35.04,13.42
"2021-10-08 14:00:00",127,1.991,134.5,34,3.649,32.04,38.06,1006,815,0,0,35.68,13.43
"2021-10-08 14:10:00",128,2.2,169.2,60.91,4.449,31.89,36.78,1006,810,0,0,36.18,13.42
"2021-10-08 14:20:00",129,2.231,180,28.37,3.916,31.72,35.95,1006,802,0,0,36.61,13.42
"2021-10-08 14:30:00",0,2.454,184.4,20.43,4.716,31.48,34.95,990,789.5,0,0,36.98,13.39
"2021-10-08 14:40:00",1,1.71,171.9,38.98,3.916,31.57,34.45,1006,776.1,0,0,37.3,13.36
"2021-10-08 14:50:00",2,1.838,153.8,56.59,3.649,32.08,33.68,1006,758.6,0,0,37.78,13.37
"2021-10-08 15:00:00",3,1.748,143.3,43.58,4.449,32.56,33.01,1005,745.2,0,0,38.33,13.42
"2021-10-08 15:10:00",4,1.961,168.5,36.62,4.183,32.56,32.36,1005,729.3,0,0,38.87,13.37
"2021-10-08 15:20:00",0,1.705,171.6,20.6,2.85,32.34,32.06,988,703.8,0,0,39.32,13.37
"2021-10-08 15:30:00",1,1.281,164.2,36.23,2.583,32.68,31.57,1005,691.5,0,0,39.69,13.36
"2021-10-08 15:40:00",2,2.094,177.8,29.59,3.649,32.54,30.92,1005,672.8,0,0,39.96,13.25
"2021-10-08 15:50:00",3,1.695,169,34.58,3.649,32.46,30.65,1005,627.2,0,0,40.02,13.23
"2021-10-08 16:00:00",4,1.738,138.2,37.62,3.116,32.59,30.4,1005,614.5,0,0,40.01,13.21
"2021-10-08 16:10:00",5,1.941,174.7,30.04,3.916,32.63,30.08,1005,591.8,0,0,39.95,13.11
"2021-10-08 16:20:00",6,1.361,151.5,48.67,2.85,32.38,30.2,1005,563.9,0,0,39.92,13.1
"2021-10-08 16:30:00",7,2.001,162.6,50.17,3.383,32.43,29.92,1005,534.5,0,0,39.78,13.05
"2021-10-08 16:40:00",8,2.003,185.3,17.85,3.649,32.22,30.01,1005,486.9,0,0,39.55,12.96
"2021-10-08 16:50:00",9,1.854,182.3,23,3.116,32.17,30.14,1005,454.7,0,0,39.23,12.94
"2021-10-08 17:00:00",10,2.052,142.6,59.12,3.916,31.92,30.22,1005,432.8,0,0,38.88,12.93
"2021-10-08 17:10:00",11,2.118,182,24.88,4.183,31.79,30.44,1005,398.7,0,0,38.45,12.91
"2021-10-08 17:20:00",12,1.437,160.7,31.6,3.116,31.8,30.74,1005,365.4,0,0,37.96,12.9
"2021-10-08 17:30:00",13,1.806,165.3,24.32,3.649,31.71,30.77,1005,331.6,0,0,37.55,12.89
"2021-10-08 17:40:00",14,1.772,164.6,26.77,3.383,31.34,31.04,1005,279.4,0,0,37.22,12.88
"2021-10-08 17:50:00",15,1.42,167.3,23.83,3.916,30.89,31.25,1005,152.7,0,0,36.83,12.86
"2021-10-08 18:00:00",16,1.268,159.3,21.92,2.316,30.33,32.11,1005,230.5,0,0,36.28,12.86
"2021-10-08 18:10:00",17,1.41,154,28.46,3.649,30.67,32.41,1005,183.7,0,0,35.59,12.85
"2021-10-08 18:20:00",18,1.606,156.4,34.17,3.383,30.45,32.7,1005,155.6,0,0,35.1,12.83
"2021-10-08 18:30:00",19,1.076,161.8,20.97,2.316,29.91,33.22,1005,102,0,0,34.59,12.82
"2021-10-08 18:40:00",20,0.775,159.6,17.5,1.516,29.32,33.96,1005,68.45,0,0,34.06,12.81
"2021-10-08 18:50:00",21,0.515,152.2,17.12,1.25,28.6,34.91,1005,37.58,0,0,33.38,12.8
"2021-10-08 19:00:00",22,0.445,144.2,12.66,1.783,27.85,35.85,1005,9.28,0,0,32.57,12.79
"2021-10-08 19:10:00",23,0.094,144.9,22.8,0.833,26.91,37.08,1005,3.068,0,0,31.62,12.77
"2021-10-08 19:20:00",24,0.083,152.7,16.15,0.833,26.32,38.25,1005,2.357,0,0,30.57,12.76
"2021-10-08 19:30:00",25,0.096,131.7,7.234,1.25,25.82,39.37,1005,0.166,0,0,29.55,12.75
"2021-10-08 19:40:00",26,0.071,147.6,11.59,0.833,25.46,40.73,1005,0.075,0,0,28.6,12.74
"2021-10-08 19:50:00",27,0.11,142.5,13.29,0.833,25.09,42.09,1005,0.061,0,0,27.74,12.72
"2021-10-08 20:00:00",28,0.019,253.1,7,0.417,24.85,43.39,1005,0.058,0,0,26.99,12.71
"2021-10-08 20:10:00",29,0.096,283.2,21.13,0.833,24.65,44.65,1005,0.058,0,0,26.32,12.7
"2021-10-08 20:20:00",30,0.075,181.4,16.05,0.833,24.42,45.79,1005,0.055,0,0,25.73,12.69
"2021-10-08 20:30:00",31,0.096,241,26.54,0.833,24.34,46.89,1005,0.055,0,0,25.18,12.68
"2021-10-08 20:40:00",32,0.171,153.5,21.05,0.833,24.23,47.83,1005,0.054,0,0,24.7,12.67
"2021-10-08 20:50:00",33,0.181,157.1,13.46,0.833,23.96,48.87,1005,0.053,0,0,24.27,12.66
"2021-10-08 21:00:00",34,0.329,151.7,15.18,1.25,23.78,49.94,1005,0.053,0,0,23.89,12.65
"2021-10-08 21:10:00",35,0.776,159.4,15.64,1.783,23.55,50.96,1005,0.053,0,0,23.54,12.64
"2021-10-08 21:20:00",36,0.831,158.5,12.87,1.25,23.4,52.05,1006,0.052,0,0,23.24,12.63
"2021-10-08 21:30:00",37,0.895,162,14.44,1.516,23.26,53.15,1005,0.053,0,0,22.98,12.62
"2021-10-08 21:40:00",38,0.792,165.6,14.35,1.516,23.21,54.14,1006,0.051,0,0,22.74,12.62
"2021-10-08 21:50:00",39,1.121,174,18.44,2.316,23.25,55.05,1006,0.051,0,0,22.51,12.61
"2021-10-08 22:00:00",40,0.77,160.1,11.22,1.516,23.1,55.77,1006,0.049,0,0,22.32,12.6
"2021-10-08 22:10:00",41,0.782,158.7,9.27,1.516,22.73,56.82,1005,0.051,0,0,22.12,12.59
"2021-10-08 22:20:00",42,0.696,159.8,9.54,1.516,22.33,57.93,1005,0.049,0,0,21.89,12.58
"2021-10-08 22:30:00",43,0.953,163.7,14.41,1.783,22.21,59.01,1005,0.052,0,0,21.65,12.57
"2021-10-08 22:40:00",44,0.838,160.4,13.89,2.05,22.36,59.72,1005,0.051,0,0,21.45,12.57
"2021-10-08 22:50:00",45,0.872,166.2,18.95,1.783,22.26,60.49,1006,0.051,0,0,21.25,12.56
"2021-10-08 23:00:00",46,1.588,164.1,25.19,2.85,22.56,61.29,1006,0.053,0,0,21.07,12.55
"2021-10-08 23:10:00",47,1.515,163.9,24.78,2.85,22.85,61.46,1006,0.047,0,0,20.97,12.54
"2021-10-08 23:20:00",48,1.223,160.6,23.95,2.583,22.65,62.07,1006,0.044,0,0,21,12.53
"2021-10-08 23:30:00",49,1.124,158.5,24.43,2.316,22.41,62.93,1006,0.047,0,0,21,12.53
"2021-10-08 23:40:00",50,1.148,157.6,22.38,3.383,22.16,63.81,1006,0.049,0,0,21,12.52
"2021-10-08 23:50:00",51,1.174,162.4,22.91,2.583,21.92,64.75,1006,0.048,0,0,20.95,12.52
"2021-10-09 00:00:00",52,1.111,168.2,24.55,2.85,21.7,65.71,1006,0.049,0,0,20.88,12.51
"2021-10-09 00:10:00",53,1.05,160.7,19.3,2.05,21.49,66.71,1006,0.051,0,0,20.78,12.5
"2021-10-09 00:20:00",54,0.802,162.6,16.59,1.783,21.26,67.68,1006,0.051,0,0,20.65,12.49
"2021-10-09 00:30:00",55,0.814,156.8,17.68,1.516,21.06,68.72,1006,0.051,0,0,20.5,12.48
"2021-10-09 00:40:00",56,0.836,160.9,14.72,1.783,20.92,69.67,1006,0.051,0,0,20.34,12.48
"2021-10-09 00:50:00",57,0.866,158.6,13.32,1.783,20.77,70.63,1006,0.052,0,0,20.17,12.47
"2021-10-09 01:00:00",58,0.922,163.2,20.26,1.783,20.71,71.54,1006,0.05,0,0,20.02,12.46
"2021-10-09 01:10:00",59,0.761,161.1,15.69,1.783,20.57,72.43,1006,0.051,0,0,19.9,12.46
"2021-10-09 01:20:00",60,0.6,157.7,12.97,1.25,20.45,73.33,1006,0.051,0,0,19.79,12.45
"2021-10-09 01:30:00",61,0.844,165.3,16.31,1.783,20.35,74.22,1006,0.05,0,0,19.67,12.44
"2021-10-09 01:40:00",62,0.99,162.7,16.72,2.05,20.26,75.05,1006,0.051,0,0,19.56,12.43
"2021-10-09 01:50:00",63,1.129,173,17.9,2.05,20.22,75.87,1006,0.05,0,0,19.45,12.43
"2021-10-09 02:00:00",64,1.163,179,19.15,2.05,20.25,76.55,1006,0.048,0,0,19.37,12.42
"2021-10-09 02:10:00",65,0.756,167.5,14.18,2.05,20.18,77.2,1006,0.048,0,0,19.33,12.41
"2021-10-09 02:20:00",66,0.735,162.5,13.63,1.516,20.04,77.95,1006,0.048,0,0,19.27,12.4
"2021-10-09 02:30:00",67,0.933,165,18.72,2.316,19.93,78.68,1006,0.05,0,0,19.19,12.4
"2021-10-09 02:40:00",68,0.705,162.1,14.35,1.516,19.84,79.31,1006,0.048,0,0,19.12,12.39
"2021-10-09 02:50:00",69,0.792,163.8,16.46,2.05,19.77,79.98,1006,0.048,0,0,19.07,12.38
"2021-10-09 03:00:00",70,0.757,164.1,15.07,1.783,19.68,80.6,1006,0.047,0,0,19.01,12.37
"2021-10-09 03:10:00",71,1.036,164.7,19.37,2.05,19.65,81.2,1006,0.048,0,0,18.95,12.37
"2021-10-09 03:20:00",72,0.926,167.7,17.73,2.05,19.63,81.7,1006,0.048,0,0,18.9,12.36
"2021-10-09 03:30:00",73,0.759,173.3,15.5,2.05,19.54,82.2,1005,0.048,0,0,18.85,12.35
"2021-10-09 03:40:00",74,1.022,181.8,15.78,2.583,19.45,82.8,1006,0.049,0,0,18.78,12.35
"2021-10-09 03:50:00",75,1.187,190.4,12.38,2.316,19.48,83.3,1005,0.047,0,0,18.71,12.34
"2021-10-09 04:00:00",76,1.138,175.2,19.33,1.783,19.49,83.7,1005,0.046,0,0,18.68,12.33
"2021-10-09 04:10:00",77,1.29,179.1,18.69,2.583,19.37,84.2,1005,0.047,0,0,18.67,12.32
"2021-10-09 04:20:00",78,1.355,183.7,16.54,2.85,19.38,84.6,1005,0.046,0,0,18.66,12.32
"2021-10-09 04:30:00",79,1.376,191.4,14.32,2.316,19.3,85,1005,0.047,0,0,18.66,12.31
"2021-10-09 04:40:00",80,1.36,195.2,14.52,2.05,19.21,85.5,1005,0.047,0,0,18.65,12.3
"2021-10-09 04:50:00",81,1.118,197.1,12.68,2.05,19.12,85.9,1005,0.047,0,0,18.63,12.3
"2021-10-09 05:00:00",82,0.583,208.3,13.43,1.516,18.88,86.2,1005,0.046,0,0,18.6,12.29
"2021-10-09 05:10:00",83,0.39,214.5,10.75,1.25,18.54,86.8,1005,0.049,0,0,18.51,12.29
"2021-10-09 05:20:00",84,0.017,211.1,0.202,0.833,18.21,87.4,1005,0.049,0,0,18.36,12.28
"2021-10-09 05:30:00",85,0.206,154.2,4.921,0.833,18.05,87.9,1005,0.05,0,0,18.19,12.27
"2021-10-09 05:40:00",86,0.335,154.7,5.949,0.833,18.02,88.2,1005,0.049,0,0,18.01,12.26
"2021-10-09 05:50:00",87,0.279,151.2,6.35,0.833,18.04,88.4,1005,0.048,0,0,17.84,12.26
"2021-10-09 06:00:00",88,0.417,153.4,7.611,1.25,17.96,88.7,1005,0.047,0,0,17.7,12.25
"2021-10-09 06:10:00",89,0.377,146.7,4.269,0.833,17.94,89.1,1005,0.048,0,0,17.56,12.24
"2021-10-09 06:20:00",90,0.602,149.4,7.258,1.25,17.98,89.4,1005,0.051,0,0,17.45,12.23
"2021-10-09 06:30:00",91,0.558,159.1,11.46,1.25,18.3,89.5,1005,0.047,0,0,17.35,12.23
"2021-10-09 06:40:00",92,0.377,159,11.06,1.25,18.36,89.6,1005,0.046,0,0,17.35,12.22
"2021-10-09 06:50:00",93,0.605,190.3,12.35,1.516,18.34,89.9,1006,0.049,0,0,17.38,12.22
"2021-10-09 07:00:00",94,0.52,162.1,11.04,1.783,18.27,90.1,1006,0.067,0,0,17.39,12.21
"2021-10-09 07:10:00",95,0.565,143.9,11.39,1.25,18.13,90.5,1005,0.33,0,0,17.39,12.2
"2021-10-09 07:20:00",96,0.485,144.2,6.787,1.25,18.23,90.8,1005,3.213,0,0,17.38,12.2
"2021-10-09 07:30:00",97,0.258,158.7,10.51,0.833,18.34,91,1006,7.27,0,0,17.36,12.19
"2021-10-09 07:40:00",98,0.39,142.1,4.064,0.833,18.32,91.2,1006,20.03,0,0,17.41,12.19
"2021-10-09 07:50:00",99,0.285,151.1,6.676,0.833,18.37,91.5,1006,39.12,0,0,17.51,12.18
